"","bird_id","colony","trip","trip_id","start_time","end_time","nest_attendance","trip_duration","max_dist","dest_lat","dest_long","departing_angle","dest_angle","max_speed"
"291",12667,"Pladda",229,"229_12667",2015-04-20 04:16:31,2015-04-20 05:46:32,539.858333333333,90.0166666666667,4.46019902349958,55.438281,-5.186858,-74.232517836526,-75.0333991398347,2.37959994681096
"292",12667,"Pladda",230,"230_12667",2015-04-20 08:16:31,2015-04-20 14:46:29,149.975,389.966666666667,14.8588592871772,55.496825,-5.319929,-63.6499383295872,-58.8985095817063,3.60563559278319
"293",12667,"Pladda",231,"231_12667",2015-04-20 18:16:25,2015-04-20 19:16:23,209.933333333333,59.975,4.3510239550118,55.433188,-5.186915,-82.6379042326573,-82.6379042326573,2.39272127143863
"294",12667,"Pladda",232,"232_12667",2015-04-21 04:16:19,2015-04-21 05:16:17,NA,59.9583333333333,4.90618128025589,55.439124,-5.193755,-75.3570100411636,-75.3800029982781,2.59576643221255
"295",12667,"Pladda",233,"233_12667",2015-04-21 09:46:15,2015-04-21 10:46:17,269.966666666667,60.0333333333333,4.94708397097516,55.444853,-5.191038,-67.5516088235918,-67.5516088235918,2.74210573610124
"296",12667,"Pladda",234,"234_12667",2015-04-21 11:46:14,2015-04-21 12:46:15,59.9583333333333,60.0083333333333,4.57067144287529,55.442862,-5.186037,-68.5479792733688,-68.5479792733688,2.54530857514473
"297",12667,"Pladda",235,"235_12667",2015-04-21 13:46:14,2015-04-21 15:04:14,59.9916666666667,78,4.9996778114226,55.443295,-5.192997,-70.1202425005244,-70.1202425005244,2.76449806495508
"298",12667,"Pladda",236,"236_12667",2015-04-21 19:01:12,2015-04-21 19:41:10,236.966666666667,39.9666666666667,2.46379683770965,55.441348,-5.149674,31.1016998235774,-52.8679160305392,1.53015308127256
"299",12667,"Pladda",237,"237_12667",2015-04-22 03:56:05,2015-04-22 05:56:06,494.916666666667,120.008333333333,6.29956244320939,55.446475,-5.212809,-77.5362103024518,-70.9584838294167,3.31815813893824
"300",12667,"Pladda",238,"238_12667",2015-04-22 11:55:59,2015-04-22 13:56:03,359.891666666667,120.058333333333,5.25385192305086,55.445101,-5.196088,-68.9198042007348,-69.0194161012869,2.75623495682919
"301",12667,"Pladda",239,"239_12667",2015-04-23 03:55:51,2015-04-23 05:25:49,839.8,89.9666666666667,4.17661766649671,55.448989,-5.173344,-23.788966771216,-55.794857531911,1.93971854650506
"302",12667,"Pladda",240,"240_12667",2015-04-23 08:25:47,2015-04-23 13:10:44,179.966666666667,284.958333333333,9.68225759117028,55.447221,-5.267956,-72.977613884594,-77.143475769621,3.69648796600257
"303",12667,"Pladda",241,"241_12667",2015-04-23 15:50:45,2015-04-23 16:30:47,160.008333333333,40.0333333333333,3.88830442658218,55.431577,-5.179898,124.117375917275,-83.7242744249923,2.7638241769831
